##Iter	TotalE	TotalM
9302 -64 -8 64
9303 -64 -10 100
9304 -60 -12 144
9305 -60 -12 144
9306 -60 -12 144
9307 -60 -14 196
9308 -60 -14 196
9309 -60 -12 144
9310 -56 -10 100
9311 -52 -12 144
9312 -52 -12 144
9313 -52 -12 144
9314 -52 -14 196
9315 -52 -16 256
9316 -52 -18 324
9317 -52 -18 324
9318 -52 -18 324
9319 -52 -18 324
9320 -52 -18 324
9321 -52 -18 324
9322 -52 -16 256
9323 -52 -16 256
9324 -48 -18 324
9325 -48 -18 324
9326 -44 -16 256
9327 -44 -18 324
9328 -44 -18 324
9329 -52 -20 400
9330 -56 -22 484
9331 -56 -22 484
9332 -56 -22 484
9333 -56 -22 484
9334 -56 -22 484
9335 -60 -24 576
9336 -60 -22 484
9337 -60 -22 484
9338 -60 -22 484
9339 -60 -22 484
9340 -60 -22 484
9341 -56 -24 576
9342 -56 -24 576
9343 -56 -26 676
9344 -56 -26 676
9345 -56 -24 576
9346 -56 -24 576
9347 -56 -24 576
9348 -56 -26 676
9349 -56 -26 676
9350 -64 -28 784
9351 -72 -30 900
9352 -72 -28 784
9353 -72 -28 784
9354 -72 -30 900
9355 -72 -32 1024
9356 -72 -32 1024
9357 -76 -30 900
9358 -76 -30 900
9359 -76 -30 900
9360 -76 -30 900
9361 -76 -30 900
9362 -76 -30 900
9363 -76 -32 1024
9364 -76 -32 1024
9365 -80 -30 900
9366 -80 -30 900
9367 -80 -30 900
9368 -80 -30 900
9369 -80 -30 900
9370 -80 -30 900
9371 -80 -30 900
9372 -80 -28 784
9373 -80 -30 900
9374 -80 -30 900
9375 -80 -28 784
9376 -80 -30 900
9377 -80 -30 900
9378 -80 -32 1024
9379 -80 -32 1024
9380 -80 -30 900
9381 -80 -30 900
9382 -80 -28 784
9383 -80 -30 900
9384 -80 -30 900
9385 -80 -30 900
9386 -80 -30 900
9387 -80 -30 900
9388 -80 -28 784
9389 -80 -28 784
9390 -76 -30 900
9391 -76 -30 900
9392 -76 -32 1024
9393 -76 -32 1024
9394 -72 -30 900
9395 -72 -30 900
9396 -72 -30 900
9397 -72 -30 900
9398 -72 -32 1024
9399 -72 -30 900
9400 -72 -30 900
9401 -72 -30 900
9402 -72 -30 900
9403 -72 -30 900
9404 -72 -30 900
9405 -72 -30 900
9406 -72 -30 900
9407 -72 -32 1024
9408 -72 -34 1156
9409 -72 -34 1156
9410 -72 -34 1156
9411 -72 -34 1156
9412 -72 -34 1156
9413 -72 -34 1156
9414 -72 -36 1296
9415 -68 -34 1156
9416 -68 -34 1156
9417 -68 -34 1156
9418 -68 -34 1156
9419 -68 -34 1156
9420 -68 -34 1156
9421 -68 -34 1156
9422 -72 -36 1296
9423 -72 -36 1296
9424 -72 -36 1296
9425 -72 -36 1296
9426 -72 -36 1296
9427 -72 -36 1296
9428 -72 -36 1296
9429 -72 -38 1444
9430 -72 -38 1444
9431 -72 -38 1444
9432 -72 -38 1444
9433 -72 -38 1444
9434 -72 -38 1444
9435 -76 -40 1600
9436 -76 -40 1600
9437 -76 -40 1600
9438 -68 -38 1444
9439 -68 -38 1444
9440 -68 -38 1444
9441 -64 -36 1296
9442 -64 -36 1296
9443 -72 -38 1444
9444 -72 -38 1444
9445 -72 -38 1444
9446 -72 -38 1444
9447 -72 -38 1444
9448 -72 -38 1444
9449 -76 -40 1600
9450 -68 -38 1444
9451 -76 -40 1600
9452 -76 -40 1600
9453 -76 -40 1600
9454 -76 -40 1600
9455 -76 -40 1600
9456 -76 -40 1600
9457 -76 -40 1600
9458 -76 -40 1600
9459 -76 -40 1600
9460 -76 -40 1600
9461 -76 -38 1444
9462 -72 -36 1296
9463 -72 -36 1296
9464 -72 -36 1296
9465 -72 -36 1296
9466 -72 -36 1296
9467 -72 -36 1296
9468 -72 -36 1296
9469 -72 -36 1296
9470 -72 -36 1296
9471 -72 -36 1296
9472 -76 -34 1156
9473 -76 -34 1156
9474 -76 -34 1156
9475 -76 -34 1156
9476 -76 -34 1156
9477 -76 -34 1156
9478 -76 -34 1156
9479 -76 -34 1156
9480 -76 -32 1024
9481 -76 -32 1024
9482 -76 -32 1024
9483 -76 -32 1024
9484 -76 -32 1024
9485 -76 -30 900
9486 -76 -28 784
9487 -76 -28 784
9488 -80 -30 900
9489 -80 -28 784
9490 -80 -28 784
9491 -80 -28 784
9492 -80 -28 784
9493 -80 -28 784
9494 -80 -28 784
9495 -80 -28 784
9496 -80 -28 784
9497 -80 -30 900
9498 -80 -30 900
9499 -80 -30 900
9500 -72 -28 784
9501 -72 -28 784
9502 -72 -28 784
9503 -72 -28 784
9504 -72 -28 784
9505 -72 -28 784
9506 -72 -28 784
9507 -68 -26 676
9508 -68 -26 676
9509 -68 -24 576
9510 -68 -24 576
9511 -68 -24 576
9512 -68 -24 576
9513 -68 -24 576
9514 -68 -26 676
9515 -68 -26 676
9516 -68 -26 676
9517 -68 -28 784
9518 -68 -28 784
9519 -68 -28 784
9520 -68 -28 784
9521 -68 -28 784
9522 -68 -28 784
9523 -68 -28 784
9524 -68 -26 676
9525 -68 -26 676
9526 -68 -26 676
9527 -68 -24 576
9528 -68 -24 576
9529 -68 -24 576
9530 -68 -24 576
9531 -68 -24 576
9532 -68 -24 576
9533 -68 -22 484
9534 -68 -22 484
9535 -68 -22 484
9536 -72 -24 576
9537 -72 -22 484
9538 -72 -22 484
9539 -72 -22 484
9540 -72 -22 484
9541 -72 -22 484
9542 -72 -22 484
9543 -72 -22 484
9544 -72 -22 484
9545 -72 -24 576
9546 -72 -24 576
9547 -80 -26 676
9548 -80 -26 676
9549 -80 -26 676
9550 -80 -26 676
9551 -76 -24 576
9552 -76 -24 576
9553 -76 -24 576
9554 -76 -24 576
9555 -76 -22 484
9556 -76 -22 484
9557 -80 -24 576
9558 -80 -24 576
9559 -80 -24 576
9560 -80 -24 576
9561 -80 -24 576
9562 -76 -22 484
9563 -76 -22 484
9564 -76 -22 484
9565 -76 -22 484
9566 -76 -22 484
9567 -76 -22 484
9568 -76 -22 484
9569 -76 -22 484
9570 -76 -24 576
9571 -76 -26 676
9572 -80 -28 784
9573 -80 -28 784
9574 -80 -28 784
9575 -80 -28 784
9576 -80 -28 784
9577 -80 -28 784
9578 -80 -28 784
9579 -80 -28 784
9580 -80 -28 784
9581 -80 -28 784
9582 -80 -30 900
9583 -80 -28 784
9584 -80 -28 784
9585 -80 -26 676
9586 -80 -26 676
9587 -76 -28 784
9588 -76 -28 784
9589 -76 -28 784
9590 -76 -28 784
9591 -76 -28 784
9592 -76 -28 784
9593 -76 -28 784
9594 -76 -28 784
9595 -76 -26 676
9596 -72 -28 784
9597 -72 -28 784
9598 -72 -28 784
9599 -72 -28 784
9600 -76 -30 900
9601 -80 -28 784
9602 -80 -28 784
9603 -80 -28 784
9604 -80 -30 900
9605 -76 -32 1024
9606 -76 -34 1156
9607 -76 -34 1156
9608 -76 -34 1156
9609 -76 -34 1156
9610 -76 -34 1156
9611 -76 -34 1156
9612 -76 -34 1156
9613 -76 -34 1156
9614 -76 -34 1156
9615 -76 -32 1024
9616 -76 -32 1024
9617 -76 -32 1024
9618 -76 -34 1156
9619 -76 -34 1156
9620 -76 -34 1156
9621 -76 -34 1156
9622 -76 -36 1296
9623 -76 -38 1444
9624 -76 -38 1444
9625 -76 -40 1600
9626 -72 -38 1444
9627 -76 -40 1600
9628 -80 -42 1764
9629 -76 -40 1600
9630 -76 -40 1600
9631 -72 -38 1444
9632 -72 -38 1444
9633 -72 -38 1444
9634 -72 -38 1444
9635 -72 -38 1444
9636 -72 -38 1444
9637 -72 -38 1444
9638 -72 -38 1444
9639 -72 -38 1444
9640 -72 -36 1296
9641 -72 -36 1296
9642 -64 -34 1156
9643 -68 -36 1296
9644 -72 -38 1444
9645 -72 -38 1444
9646 -76 -40 1600
9647 -76 -40 1600
9648 -76 -40 1600
9649 -76 -40 1600
9650 -76 -40 1600
9651 -76 -42 1764
9652 -76 -42 1764
9653 -76 -42 1764
9654 -72 -40 1600
9655 -72 -40 1600
9656 -72 -40 1600
9657 -72 -40 1600
9658 -72 -40 1600
9659 -72 -40 1600
9660 -76 -42 1764
9661 -76 -42 1764
9662 -76 -42 1764
9663 -72 -40 1600
9664 -72 -40 1600
9665 -72 -40 1600
9666 -68 -38 1444
9667 -68 -38 1444
9668 -68 -38 1444
9669 -68 -38 1444
9670 -68 -38 1444
9671 -68 -40 1600
9672 -68 -40 1600
9673 -72 -42 1764
9674 -76 -44 1936
9675 -72 -42 1764
9676 -72 -42 1764
9677 -76 -44 1936
9678 -76 -44 1936
9679 -76 -44 1936
9680 -76 -44 1936
9681 -76 -44 1936
9682 -76 -44 1936
9683 -76 -44 1936
9684 -76 -44 1936
9685 -76 -44 1936
9686 -76 -44 1936
9687 -76 -44 1936
9688 -76 -46 2116
9689 -68 -44 1936
9690 -68 -44 1936
9691 -68 -44 1936
9692 -68 -44 1936
9693 -68 -44 1936
9694 -68 -44 1936
9695 -76 -46 2116
9696 -76 -46 2116
9697 -84 -48 2304
9698 -84 -48 2304
9699 -84 -48 2304
9700 -88 -50 2500
9701 -88 -50 2500
9702 -80 -48 2304
9703 -80 -48 2304
9704 -80 -48 2304
9705 -80 -48 2304
9706 -80 -48 2304
9707 -80 -48 2304
9708 -80 -48 2304
9709 -80 -48 2304
9710 -76 -46 2116
9711 -80 -48 2304
9712 -80 -48 2304
9713 -80 -48 2304
9714 -80 -46 2116
9715 -80 -46 2116
9716 -76 -48 2304
9717 -76 -48 2304
9718 -80 -50 2500
9719 -80 -50 2500
9720 -84 -52 2704
9721 -84 -52 2704
9722 -84 -52 2704
9723 -84 -52 2704
9724 -84 -52 2704
9725 -76 -50 2500
9726 -76 -50 2500
9727 -76 -50 2500
9728 -76 -50 2500
9729 -76 -50 2500
9730 -76 -50 2500
9731 -84 -52 2704
9732 -84 -52 2704
9733 -84 -50 2500
9734 -84 -50 2500
9735 -84 -52 2704
9736 -84 -52 2704
9737 -84 -52 2704
9738 -84 -52 2704
9739 -84 -50 2500
9740 -84 -50 2500
9741 -84 -50 2500
9742 -84 -50 2500
9743 -84 -50 2500
9744 -84 -50 2500
9745 -84 -50 2500
9746 -84 -52 2704
9747 -84 -52 2704
9748 -84 -52 2704
9749 -84 -52 2704
9750 -84 -52 2704
9751 -84 -52 2704
9752 -92 -54 2916
9753 -92 -54 2916
9754 -92 -54 2916
9755 -92 -54 2916
9756 -92 -54 2916
9757 -92 -54 2916
9758 -92 -54 2916
9759 -92 -54 2916
9760 -92 -54 2916
9761 -92 -54 2916
9762 -92 -54 2916
9763 -92 -54 2916
9764 -92 -54 2916
9765 -92 -54 2916
9766 -84 -52 2704
9767 -84 -52 2704
9768 -92 -54 2916
9769 -92 -54 2916
9770 -92 -54 2916
9771 -92 -54 2916
9772 -92 -54 2916
9773 -92 -54 2916
9774 -92 -54 2916
9775 -92 -54 2916
9776 -92 -54 2916
9777 -92 -54 2916
9778 -92 -54 2916
9779 -92 -54 2916
9780 -92 -54 2916
9781 -92 -54 2916
9782 -92 -54 2916
9783 -92 -54 2916
9784 -92 -54 2916
9785 -92 -54 2916
9786 -92 -54 2916
9787 -92 -54 2916
9788 -92 -54 2916
9789 -92 -54 2916
9790 -92 -54 2916
9791 -92 -52 2704
9792 -92 -52 2704
9793 -96 -54 2916
9794 -96 -54 2916
9795 -96 -54 2916
9796 -96 -54 2916
9797 -96 -54 2916
9798 -96 -54 2916
9799 -96 -54 2916
9800 -96 -54 2916
9801 -96 -54 2916
9802 -96 -54 2916
9803 -96 -54 2916
9804 -96 -54 2916
9805 -96 -54 2916
9806 -96 -54 2916
9807 -96 -54 2916
9808 -96 -54 2916
9809 -96 -56 3136
9810 -96 -56 3136
9811 -96 -56 3136
9812 -96 -56 3136
9813 -96 -56 3136
9814 -88 -54 2916
9815 -96 -56 3136
9816 -96 -56 3136
9817 -96 -56 3136
9818 -96 -56 3136
9819 -96 -56 3136
9820 -104 -58 3364
9821 -104 -58 3364
9822 -104 -58 3364
9823 -112 -60 3600
9824 -112 -60 3600
9825 -104 -58 3364
9826 -104 -58 3364
9827 -104 -58 3364
9828 -104 -58 3364
9829 -104 -58 3364
9830 -104 -58 3364
9831 -104 -58 3364
9832 -104 -58 3364
9833 -104 -58 3364
9834 -104 -58 3364
9835 -104 -58 3364
9836 -104 -58 3364
9837 -104 -58 3364
9838 -104 -58 3364
9839 -104 -58 3364
9840 -104 -58 3364
9841 -112 -60 3600
9842 -112 -60 3600
9843 -112 -60 3600
9844 -108 -58 3364
9845 -108 -58 3364
9846 -108 -58 3364
9847 -108 -58 3364
9848 -108 -58 3364
9849 -104 -56 3136
9850 -104 -56 3136
9851 -104 -56 3136
9852 -104 -56 3136
9853 -104 -56 3136
9854 -104 -56 3136
9855 -104 -56 3136
9856 -112 -58 3364
9857 -112 -58 3364
9858 -112 -58 3364
9859 -116 -60 3600
9860 -116 -60 3600
9861 -108 -58 3364
9862 -108 -58 3364
9863 -108 -58 3364
9864 -108 -58 3364
9865 -108 -58 3364
9866 -108 -58 3364
9867 -108 -58 3364
9868 -112 -60 3600
9869 -112 -60 3600
9870 -112 -60 3600
9871 -112 -60 3600
9872 -112 -60 3600
9873 -112 -60 3600
9874 -112 -60 3600
9875 -112 -60 3600
9876 -112 -60 3600
9877 -112 -60 3600
9878 -112 -60 3600
9879 -112 -60 3600
9880 -112 -60 3600
9881 -104 -58 3364
9882 -104 -58 3364
9883 -104 -58 3364
9884 -104 -58 3364
9885 -112 -60 3600
9886 -112 -60 3600
9887 -112 -60 3600
9888 -112 -60 3600
9889 -112 -60 3600
9890 -112 -60 3600
9891 -112 -60 3600
9892 -112 -60 3600
9893 -112 -60 3600
9894 -112 -60 3600
9895 -112 -60 3600
9896 -112 -60 3600
9897 -112 -60 3600
9898 -112 -60 3600
9899 -112 -60 3600
9900 -112 -60 3600
9901 -112 -60 3600
9902 -108 -58 3364
9903 -100 -56 3136
9904 -104 -58 3364
9905 -104 -58 3364
9906 -104 -58 3364
9907 -104 -58 3364
9908 -104 -58 3364
9909 -104 -58 3364
9910 -104 -58 3364
9911 -104 -58 3364
9912 -104 -58 3364
9913 -104 -58 3364
9914 -104 -58 3364
9915 -104 -58 3364
9916 -104 -58 3364
9917 -104 -58 3364
9918 -104 -58 3364
9919 -104 -58 3364
9920 -104 -58 3364
9921 -104 -58 3364
9922 -104 -58 3364
9923 -104 -58 3364
9924 -104 -58 3364
9925 -100 -56 3136
9926 -100 -56 3136
9927 -104 -58 3364
9928 -104 -58 3364
9929 -104 -58 3364
9930 -104 -58 3364
9931 -104 -58 3364
9932 -104 -58 3364
9933 -104 -58 3364
9934 -104 -58 3364
9935 -104 -58 3364
9936 -104 -58 3364
9937 -104 -58 3364
9938 -104 -58 3364
9939 -104 -58 3364
9940 -104 -58 3364
9941 -104 -56 3136
9942 -104 -56 3136
9943 -104 -56 3136
9944 -104 -56 3136
9945 -104 -56 3136
9946 -104 -56 3136
9947 -108 -58 3364
9948 -108 -58 3364
9949 -108 -58 3364
9950 -108 -58 3364
9951 -108 -58 3364
9952 -108 -58 3364
9953 -108 -58 3364
9954 -108 -58 3364
9955 -108 -58 3364
9956 -108 -58 3364
9957 -108 -58 3364
9958 -100 -56 3136
9959 -100 -56 3136
9960 -100 -56 3136
9961 -100 -56 3136
9962 -100 -56 3136
9963 -100 -56 3136
9964 -100 -56 3136
9965 -100 -56 3136
9966 -100 -56 3136
9967 -104 -58 3364
9968 -104 -58 3364
9969 -104 -58 3364
9970 -104 -58 3364
9971 -104 -58 3364
9972 -104 -58 3364
9973 -104 -58 3364
9974 -104 -58 3364
9975 -104 -58 3364
9976 -104 -58 3364
9977 -104 -58 3364
9978 -104 -58 3364
9979 -104 -58 3364
9980 -104 -58 3364
9981 -104 -58 3364
9982 -104 -58 3364
9983 -104 -58 3364
9984 -104 -58 3364
9985 -104 -58 3364
9986 -104 -58 3364
9987 -104 -58 3364
9988 -104 -58 3364
9989 -104 -58 3364
9990 -104 -58 3364
9991 -104 -58 3364
9992 -104 -58 3364
9993 -104 -58 3364
9994 -104 -58 3364
9995 -100 -56 3136
9996 -100 -56 3136
9997 -100 -56 3136
9998 -100 -56 3136
9999 -100 -56 3136
10000 -100 -56 3136
10001 -108 -58 3364
10002 -108 -58 3364
10003 -108 -58 3364
10004 -104 -56 3136
10005 -104 -56 3136
10006 -108 -58 3364
10007 -108 -58 3364
10008 -108 -58 3364
10009 -108 -58 3364
10010 -108 -58 3364
10011 -108 -58 3364
10012 -112 -60 3600
10013 -112 -60 3600
10014 -112 -60 3600
10015 -112 -60 3600
10016 -112 -60 3600
10017 -112 -60 3600
10018 -112 -60 3600
10019 -112 -60 3600
10020 -112 -60 3600
10021 -112 -60 3600
10022 -112 -60 3600
10023 -112 -60 3600
10024 -112 -60 3600
10025 -112 -60 3600
10026 -112 -60 3600
10027 -112 -60 3600
10028 -112 -60 3600
10029 -112 -60 3600
10030 -120 -62 3844
10031 -120 -62 3844
10032 -120 -62 3844
10033 -120 -62 3844
10034 -120 -62 3844
10035 -120 -62 3844
10036 -120 -62 3844
10037 -112 -60 3600
10038 -112 -60 3600
10039 -112 -60 3600
10040 -112 -60 3600
10041 -112 -60 3600
10042 -112 -60 3600
10043 -112 -60 3600
10044 -112 -60 3600
10045 -112 -60 3600
10046 -112 -60 3600
10047 -112 -60 3600
10048 -108 -58 3364
10049 -108 -58 3364
10050 -108 -58 3364
10051 -108 -58 3364
10052 -100 -56 3136
10053 -100 -56 3136
10054 -100 -56 3136
10055 -100 -56 3136
10056 -100 -56 3136
10057 -100 -56 3136
10058 -100 -56 3136
10059 -100 -56 3136
10060 -100 -56 3136
10061 -100 -56 3136
10062 -100 -56 3136
10063 -100 -56 3136
10064 -100 -56 3136
10065 -100 -56 3136
10066 -100 -56 3136
10067 -100 -56 3136
10068 -100 -56 3136
10069 -100 -56 3136
10070 -100 -56 3136
10071 -100 -56 3136
10072 -100 -56 3136
10073 -100 -56 3136
10074 -100 -56 3136
10075 -100 -56 3136
10076 -100 -56 3136
10077 -100 -56 3136
10078 -100 -56 3136
10079 -100 -56 3136
10080 -100 -56 3136
10081 -100 -56 3136
10082 -100 -56 3136
10083 -100 -56 3136
10084 -100 -56 3136
10085 -100 -56 3136
10086 -92 -54 2916
10087 -92 -54 2916
10088 -92 -54 2916
10089 -92 -54 2916
10090 -92 -54 2916
10091 -92 -54 2916
10092 -92 -54 2916
10093 -92 -54 2916
10094 -92 -54 2916
10095 -92 -54 2916
10096 -92 -54 2916
10097 -92 -54 2916
10098 -92 -54 2916
10099 -92 -54 2916
10100 -92 -54 2916
10101 -92 -54 2916
10102 -92 -54 2916
10103 -96 -56 3136
10104 -96 -56 3136
10105 -96 -56 3136
10106 -96 -56 3136
10107 -96 -56 3136
10108 -96 -56 3136
10109 -96 -56 3136
10110 -96 -56 3136
10111 -104 -58 3364
10112 -104 -58 3364
10113 -104 -58 3364
10114 -104 -58 3364
10115 -104 -58 3364
10116 -104 -58 3364
10117 -104 -58 3364
10118 -104 -58 3364
10119 -104 -58 3364
10120 -100 -56 3136
10121 -100 -54 2916
10122 -104 -56 3136
10123 -96 -54 2916
10124 -96 -54 2916
10125 -96 -54 2916
10126 -96 -54 2916
10127 -96 -54 2916
10128 -88 -52 2704
10129 -96 -54 2916
10130 -96 -54 2916
10131 -96 -54 2916
10132 -96 -54 2916
10133 -92 -52 2704
10134 -92 -50 2500
10135 -92 -50 2500
10136 -92 -52 2704
10137 -92 -52 2704
10138 -92 -52 2704
10139 -92 -54 2916
10140 -92 -54 2916
10141 -92 -54 2916
10142 -92 -54 2916
10143 -92 -54 2916
10144 -92 -54 2916
10145 -92 -54 2916
10146 -88 -52 2704
10147 -88 -52 2704
10148 -88 -52 2704
10149 -88 -52 2704
10150 -88 -52 2704
10151 -92 -54 2916
10152 -92 -54 2916
10153 -96 -52 2704
10154 -88 -50 2500
10155 -84 -48 2304
10156 -84 -48 2304
10157 -84 -48 2304
10158 -84 -48 2304
10159 -84 -48 2304
10160 -84 -48 2304
10161 -84 -48 2304
10162 -84 -48 2304
10163 -80 -46 2116
10164 -80 -46 2116
10165 -80 -44 1936
10166 -80 -44 1936
10167 -80 -44 1936
10168 -88 -46 2116
10169 -88 -48 2304
10170 -88 -48 2304
10171 -88 -48 2304
10172 -88 -48 2304
10173 -88 -48 2304
10174 -88 -46 2116
10175 -88 -46 2116
10176 -88 -46 2116
10177 -88 -48 2304
10178 -88 -48 2304
10179 -88 -48 2304
10180 -88 -48 2304
10181 -88 -46 2116
10182 -88 -46 2116
10183 -88 -48 2304
10184 -88 -48 2304
10185 -88 -48 2304
10186 -88 -48 2304
10187 -88 -48 2304
10188 -88 -48 2304
10189 -88 -48 2304
10190 -88 -48 2304
10191 -88 -48 2304
10192 -84 -46 2116
10193 -84 -46 2116
10194 -84 -46 2116
10195 -84 -46 2116
10196 -76 -44 1936
10197 -76 -44 1936
10198 -76 -44 1936
10199 -76 -44 1936
10200 -76 -42 1764
10201 -76 -42 1764
10202 -80 -44 1936
10203 -80 -44 1936
10204 -80 -44 1936
10205 -88 -46 2116
10206 -88 -44 1936
10207 -88 -44 1936
10208 -88 -44 1936
10209 -88 -44 1936
10210 -88 -44 1936
10211 -88 -44 1936
10212 -80 -42 1764
10213 -80 -42 1764
10214 -80 -42 1764
10215 -80 -42 1764
10216 -80 -42 1764
10217 -80 -42 1764
10218 -80 -42 1764
10219 -80 -44 1936
10220 -80 -44 1936
10221 -80 -44 1936
10222 -80 -44 1936
10223 -80 -44 1936
10224 -80 -44 1936
10225 -80 -44 1936
10226 -80 -44 1936
10227 -80 -42 1764
10228 -88 -44 1936
10229 -88 -44 1936
10230 -88 -44 1936
10231 -88 -44 1936
10232 -88 -44 1936
10233 -88 -44 1936
10234 -88 -46 2116
10235 -88 -46 2116
10236 -88 -46 2116
10237 -88 -46 2116
10238 -88 -48 2304
10239 -88 -48 2304
10240 -88 -48 2304
10241 -88 -48 2304
10242 -88 -48 2304
10243 -88 -48 2304
10244 -92 -50 2500
10245 -92 -50 2500
10246 -92 -50 2500
10247 -92 -50 2500
10248 -92 -50 2500
10249 -92 -50 2500
10250 -96 -52 2704
10251 -104 -54 2916
10252 -108 -56 3136
10253 -108 -56 3136
10254 -108 -56 3136
10255 -108 -56 3136
10256 -108 -56 3136
10257 -108 -56 3136
10258 -108 -56 3136
10259 -108 -56 3136
10260 -108 -56 3136
10261 -108 -54 2916
10262 -108 -54 2916
10263 -108 -54 2916
10264 -108 -54 2916
10265 -108 -54 2916
10266 -108 -54 2916
10267 -108 -56 3136
10268 -108 -56 3136
10269 -108 -56 3136
10270 -108 -54 2916
10271 -108 -54 2916
10272 -108 -54 2916
10273 -108 -54 2916
10274 -108 -54 2916
10275 -108 -54 2916
10276 -108 -54 2916
10277 -108 -54 2916
10278 -108 -54 2916
10279 -108 -54 2916
10280 -108 -54 2916
10281 -108 -54 2916
10282 -108 -54 2916
10283 -112 -56 3136
10284 -112 -56 3136
10285 -112 -56 3136
10286 -112 -56 3136
10287 -112 -56 3136
10288 -112 -56 3136
10289 -112 -56 3136
10290 -112 -58 3364
10291 -112 -58 3364
10292 -112 -58 3364
10293 -112 -58 3364
10294 -112 -58 3364
10295 -112 -58 3364
10296 -112 -58 3364
10297 -112 -58 3364
10298 -112 -58 3364
10299 -112 -58 3364
10300 -112 -58 3364
10301 -112 -58 3364
10302 -112 -58 3364
10303 -112 -58 3364
10304 -112 -58 3364
10305 -112 -60 3600
10306 -120 -62 3844
10307 -120 -62 3844
10308 -120 -62 3844
10309 -120 -62 3844
10310 -120 -62 3844
10311 -120 -62 3844
10312 -120 -62 3844
10313 -120 -62 3844
10314 -120 -62 3844
10315 -120 -62 3844
10316 -120 -62 3844
10317 -120 -62 3844
10318 -120 -62 3844
10319 -120 -62 3844
10320 -120 -62 3844
10321 -120 -62 3844
10322 -120 -62 3844
10323 -128 -64 4096
10324 -128 -64 4096
10325 -128 -64 4096
10326 -120 -62 3844
10327 -120 -62 3844
10328 -120 -62 3844
10329 -120 -62 3844
10330 -120 -62 3844
10331 -120 -62 3844
10332 -120 -62 3844
10333 -128 -64 4096
10334 -128 -64 4096
10335 -128 -64 4096
10336 -128 -64 4096
10337 -128 -64 4096
10338 -128 -64 4096
10339 -128 -64 4096
10340 -120 -62 3844
10341 -120 -62 3844
10342 -120 -62 3844
10343 -120 -62 3844
10344 -120 -62 3844
10345 -120 -62 3844
10346 -120 -62 3844
10347 -120 -62 3844
10348 -120 -62 3844
10349 -120 -62 3844
10350 -120 -62 3844
10351 -120 -62 3844
10352 -120 -62 3844
10353 -112 -60 3600
10354 -104 -58 3364
10355 -104 -58 3364
10356 -104 -58 3364
10357 -104 -58 3364
10358 -96 -56 3136
10359 -96 -56 3136
10360 -96 -56 3136
10361 -96 -56 3136
10362 -96 -56 3136
10363 -96 -56 3136
10364 -96 -56 3136
10365 -96 -56 3136
10366 -96 -56 3136
10367 -96 -56 3136
10368 -96 -56 3136
10369 -96 -56 3136
10370 -104 -58 3364
10371 -104 -58 3364
10372 -104 -58 3364
10373 -104 -58 3364
10374 -104 -58 3364
10375 -104 -58 3364
10376 -104 -58 3364
10377 -104 -58 3364
10378 -104 -58 3364
10379 -104 -58 3364
10380 -104 -58 3364
10381 -104 -58 3364
10382 -112 -60 3600
10383 -112 -60 3600
10384 -112 -60 3600
10385 -112 -60 3600
10386 -112 -60 3600
10387 -112 -60 3600
10388 -112 -60 3600
10389 -112 -60 3600
10390 -112 -60 3600
10391 -112 -60 3600
10392 -112 -60 3600
10393 -112 -60 3600
10394 -112 -60 3600
10395 -112 -60 3600
10396 -112 -60 3600
10397 -112 -60 3600
10398 -112 -60 3600
10399 -112 -60 3600
10400 -112 -60 3600
10401 -112 -60 3600
10402 -104 -58 3364
10403 -112 -60 3600
10404 -112 -60 3600
10405 -112 -60 3600
10406 -112 -60 3600
10407 -112 -60 3600
10408 -104 -58 3364
10409 -104 -58 3364
10410 -104 -58 3364
10411 -104 -58 3364
10412 -104 -58 3364
10413 -104 -58 3364
10414 -104 -58 3364
10415 -104 -58 3364
10416 -104 -58 3364
10417 -104 -58 3364
10418 -104 -58 3364
10419 -104 -58 3364
10420 -104 -58 3364
10421 -104 -58 3364
10422 -104 -58 3364
10423 -104 -58 3364
10424 -112 -60 3600
10425 -112 -60 3600
10426 -112 -60 3600
10427 -112 -60 3600
10428 -112 -60 3600
10429 -112 -60 3600
10430 -112 -60 3600
10431 -112 -60 3600
10432 -112 -60 3600
10433 -112 -60 3600
10434 -112 -60 3600
10435 -112 -60 3600
10436 -112 -60 3600
10437 -112 -60 3600
10438 -112 -60 3600
10439 -112 -60 3600
10440 -112 -60 3600
10441 -112 -60 3600
10442 -112 -60 3600
10443 -112 -60 3600
10444 -112 -60 3600
10445 -112 -60 3600
10446 -112 -60 3600
10447 -112 -60 3600
10448 -112 -60 3600
10449 -112 -60 3600
10450 -112 -60 3600
10451 -112 -60 3600
10452 -112 -60 3600
10453 -112 -60 3600
10454 -112 -60 3600
10455 -112 -60 3600
10456 -112 -60 3600
10457 -112 -60 3600
10458 -112 -60 3600
10459 -112 -60 3600
10460 -112 -60 3600
10461 -112 -60 3600
10462 -104 -58 3364
10463 -104 -58 3364
10464 -104 -58 3364
10465 -104 -58 3364
10466 -104 -58 3364
10467 -104 -58 3364
10468 -104 -58 3364
10469 -104 -58 3364
10470 -104 -58 3364
10471 -104 -56 3136
10472 -104 -56 3136
10473 -104 -56 3136
10474 -104 -56 3136
10475 -104 -56 3136
10476 -96 -54 2916
10477 -96 -54 2916
10478 -100 -56 3136
10479 -100 -56 3136
10480 -100 -56 3136
10481 -100 -56 3136
10482 -100 -56 3136
10483 -100 -56 3136
10484 -100 -56 3136
